Vert_Group,Genus,Species,Common_name,Latitude,Longitude,Elevation,Year_final,Breeding_Cycle,Moult,Life_Stage,CaptureMethod,SampleMethod,MaxLatency_A,MaxLate_Cort,LateStressCort,MajorStressPop,Male_A_Mean,fem_A_Mean,Male_BC_Mean,fem_BC_Mean,Male_SC_Mean,fem_SC_Mean,Ref_ID
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Prebreeding, Laying",Trap,Attractant,10,10,,,1.5992,,5.9626,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,Prebreeding,Trap,Attractant,10,10,,,1.64,,8.1396,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Prebreeding, Laying",Trap,Attractant,10,10,,,1.66,,8.4445,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Young care, Postbreeding",Trap,Attractant,10,10,,,1.811,,11.655,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,,Trap,Attractant,10,10,,,1.9303,,4.343,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Prebreeding, Laying",Trap,Attractant,10,10,,,1.9757,,10.6594,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Prebreeding, Laying",Trap,Attractant,10,10,,,2.06,,9.0816,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,Young care,Trap,Attractant,10,10,,,2.0743,,2.984,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Young care, Postbreeding",Trap,Attractant,10,10,,,2.082,,13.8424,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Prebreeding, Laying",Trap,Attractant,10,10,,,2.26,,9.4014,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,,Trap,Attractant,10,10,,,2.4853,,10.9095,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,Young care,Trap,Attractant,10,10,,,2.661,,12.5213,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,Young care,Trap,Attractant,10,10,,,2.8697,,8.9581,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,,Trap,Attractant,10,10,,,3.14,,10.1922,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,"Young care, Postbreeding",Trap,Attractant,10,10,,,3.602,,10.8864,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,Young care,Trap,Attractant,10,10,,,3.822,,11.2542,,,,65
Bird,Agelaius,phoeniceus,Red-winged blackbird,46.931,-119.2473,300,1987,Breeding,,,Trap,Attractant,10,10,,,3.893,,7.3414,,,,65
Bird,Parus,major,Great tit,59.95,10.75,200,2004,Nonbreeding,,,Trap,Attractant,,3,30,,,,3.1,2.46,,,95
Amphibian,Ambystoma,maculatum,Spotted salamander,42.2833,-71.4167,52,2003,Breeding,,,Trap,Anesthetized,15,5,,,2.24,,1,,,,452
Amphibian,Ambystoma,maculatum,Spotted salamander,42.2833,-71.4167,52,2003,Breeding,,,Trap,Anesthetized,15,5,,,2.0945,,3.17,,,,452
Fish,Anguilla,dieffenbachii,New Zealand longfinned eel,-43.7907,172.4864,1,1995,Breeding,,"Prebreeding, Migration",Trap,Active,,,,,,0.82,,72.7,,,549
Fish,Anguilla,australis,New Zealand shortfinned eel,-43.7907,172.4864,1,1995,Breeding,,"Prebreeding, Migration",Trap,Active,,,,,,2.27,,38.4,,,549
Fish,Anguilla,dieffenbachii,New Zealand longfinned eel,-43.7907,172.4864,1,1995,Breeding,,"Prebreeding, Migration",Trap,Active,,,,,,2.83,,,,,549
Fish,Anguilla,australis,New Zealand shortfinned eel,-43.7907,172.4864,1,1995,Breeding,,"Prebreeding, Migration",Trap,Active,,,,,,22.46,,,,,549
Fish,Anguilla,australis,New Zealand shortfinned eel,-43.7907,172.4864,1,1996,Breeding,,"Prebreeding, Migration",Trap,Active,5,,,,50.52,,,,,,550
Fish,Anguilla,australis,New Zealand shortfinned eel,-43.7907,172.4864,1,1996,Breeding,,"Prebreeding, Migration",Trap,Active,5,5,,,1.05,,84.3,,,,550
Fish,Anguilla,dieffenbachii,New Zealand longfinned eel,-43.7907,172.4864,1,1996,Breeding,,"Prebreeding, Migration",Trap,Active,5,,,,27.78,,,,,,550
Fish,Anguilla,dieffenbachii,New Zealand longfinned eel,-43.7907,172.4864,1,1996,Breeding,,"Prebreeding, Migration",Trap,Active,5,5,,,1.02,,100.7,,,,550
Fish,Cynoscion,nebulosus,Spotted seatrout,27.8723,-97.1213,0,1993,Breeding,,Prebreeding,Trap,Passive,,,,,,1.11,,,,,548
Fish,Rhizoprionodon,taylori,Australian sharpnose shark,-19.2179,146.9226,0,2012,Breeding,,,Trap,Passive,,,,,,1.86,,,,,547
Fish,Cynoscion,nebulosus,Spotted seatrout,27.8723,-97.1213,0,1993,Breeding,,,Trap,Passive,,,,,1.39,,,,,,548
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,1760,2008,Breeding,,"Prebreeding, Incubation",Trap,Attractant,99,,99,,,,,,6.27,,255
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,1760,2008,Breeding,,"Prebreeding, Incubation",Trap,Attractant,99,,99,,,,,,7.14,,255
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,1760,2008,Breeding,,"Prebreeding, Incubation",Trap,Attractant,99,,99,,,,,,5.95,,255
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,1760,2008,Breeding,,"Prebreeding, Incubation",Trap,Attractant,99,,99,,,,,,9.64,,255
Bird,Phoenicurus,ochruros,Black redstart,36.72,-4.42,1150,2012,Breeding,,Courtship,Trap,"Passive, Attractant",5,,,,1.8327,,,,,,177
Bird,Phoenicurus,ochruros,Black redstart,48.01,11.15,500,2011,Breeding,,Courtship,Trap,"Passive, Attractant",5,,,,1.8964,,,,,,177
Reptile,Caretta,caretta,Loggerhead sea turtle,28.07,-80.56,0,1987,Breeding,,,Hand,Active,5,,,,,0.01,,,,,397
Fish,Petromyzon,marinus,Sea lamprey,45.5,-84.1,190,1984,Breeding,,,Hand,Passive,,,,,,0.02,,,,,644
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,,Hand,Active,4,,,,,0.03,,,,,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,,Hand,Active,4,,,,,0.03,,,,,392
Reptile,Boa,constrictor,Hog Island boa,15.9575,-86.5,118,2010,Nonbreeding,,,Hand,Active,13,13,,,1.5,0.059,6.23,6.83,,,513
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.8,-90,3,2000,Breeding,,Laying,Hand,Active,3,3,,,,0.06,,6.44,,,578
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,4,,,,,0.06,,,,,392
Reptile,Boa,constrictor,Hog Island boa,15.9575,-86.5,118,2010,Breeding,,,Hand,Active,13,13,,,7.36,0.07,3.84,3.85,,,513
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,5.44,0.07,,,,,397
Reptile,Chelonia,mydas,Green turtle,-23.38,151.95,0,1998,Breeding,,Copulation,Hand,Active,5,5,,,,0.08,,1.16,,,346
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,4,,,,,0.08,,,,,392
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,5.99,0.08,,,,,397
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,7.24,0.08,,,,,397
Fish,Porichthys,notatus,Plainfin midshipman,38.1689,-122.909,0,2002,Breeding,,Copulation,Hand,Passive,360,360,,,,0.09,,225.45,,,539
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,,0.09,,,,,397
Reptile,Caretta,caretta,Loggerhead sea turtle,28.07,-80.56,0,1987,Breeding,,,Hand,Active,5,,,,,0.09,,,,,397
Fish,Petromyzon,marinus,Sea lamprey,45.5,-84.1,190,1984,Breeding,,Copulation,Hand,Passive,,,,,0.005,0.09,,,,,644
Fish,Petromyzon,marinus,Sea lamprey,45.5,-84.1,190,1984,Breeding,,Copulation,Hand,Passive,,,,,,0.09,,,,,644
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,4,,,,,0.1,,,,,392
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,,0.1,,,,,397
Fish,Petromyzon,marinus,Sea lamprey,45.5,-84.1,190,1984,Breeding,,Prebreeding,Hand,Passive,,,,,0.128,0.1,,,,,644
Fish,Petromyzon,marinus,Sea lamprey,45.5,-84.1,190,1984,Breeding,,,Hand,Passive,,,,,,0.1,,,,,644
Reptile,Chelonia,mydas,Green turtle,-23.38,151.95,0,1998,Breeding,,,Hand,Active,5,5,,,,0.12,,2.65,,,346
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,5.47,0.13,,,,,397
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,4,,,,,0.14,,,,,392
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.8,-90,3,2000,Breeding,,Laying,Hand,Active,3,3,,,,0.16,,18.87,,,578
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.8,-90,3,2000,Breeding,,Laying,Hand,Active,3,3,,,,0.16,,22.57,,,578
Amphibian,Rana,esculenta,Edible frog,43.05,12.9167,820,2004,Nonbreeding,,,Hand,Active,3,3,60,,4,,3.3299,,43.05,,471
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.8,-90,3,2000,Breeding,,Laying,Hand,Active,3,3,,,,0.18,,7.92,,,578
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,7.57,0.21,,,,,397
Reptile,Malaclemys,terrapin,Diamondback terrapin,39.745,-74.188,0,2011,Nonbreeding,,Postbreeding,Hand,Active,5,,,,,0.2208,,,,,528
Reptile,Caretta,caretta,Loggerhead sea turtle,-23.44,151.91,0,1985,Breeding,,,Hand,Active,5,,,,,0.32,,,,,397
Reptile,Malaclemys,terrapin,Diamondback terrapin,39.745,-74.188,0,2011,Breeding,,Prebreeding,Hand,Active,5,,,,,0.3284,,,,,528
Reptile,Caretta,caretta,Loggerhead sea turtle,28.07,-80.56,0,1986,Breeding,,,Hand,Active,5,,,,,0.33,,,,,397
Reptile,Caretta,caretta,Loggerhead sea turtle,28.07,-80.56,0,1987,Breeding,,,Hand,Active,5,,,,,0.37,,,,,397
Reptile,Pogona,barbata,Bearded dragon lizard,-27.58,152.3,130,1995,Breeding,,,Hand,Active,3,3,,,8.81,0.52,3.02,4.23,,,325
Reptile,Sceloporus,virgatus,Striped plateau lizard,31.9,-109.14,1650,1992,Breeding,,,Hand,Active,5,5,,,,0.53,,3.96,,,322
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.8,-90,3,2000,Breeding,,Prebreeding,Hand,Active,3,3,,,,0.54,,0.68,,,578
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,0.8618,0.5878,,,,,504
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.8,-90,3,2000,Breeding,,Courtship,Hand,Active,3,3,,,,0.59,,1.36,,,578
Reptile,Chelonia,mydas,Green turtle,4.571,103.4644,0,2004,Breeding,,Laying,Hand,Active,,,,,,0.63,,0.13,,,515
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,0.8942,0.6857,,,,,504
Reptile,Pogona,barbata,Bearded dragon lizard,-27.58,152.3,130,1995,Breeding,,,Hand,Active,3,3,,,3.14,0.69,1.14,3.52,,,325
Reptile,Natator,depressa,Flatback turtle,-23.75,151.283,0,2006,Breeding,,Laying,Hand,Active,,,,,,0.8,,0.38,,,515
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,0.228,0.8226,,,,,522
Reptile,Thamnophis,sirtalis,Garter snake,50.507,-97.4975,270,2012,Nonbreeding,,,Hand,Active,2,2,120,,19.18,,122.99,104.93,303.68,296.93,507
Reptile,Thamnophis,sirtalis,Garter snake,50.507,-97.4975,270,2012,Breeding,,,Hand,Active,2,2,120,,9.4,,124.88,138.81,206.31,268.34,507
Reptile,Sceloporus,virgatus,Striped plateau lizard,31.9,-109.14,1650,1992,Nonbreeding,,Postbreeding,Hand,Active,5,5,,,41.38,1.01,6.88,7.09,,,322
Reptile,Crotalus,oreganus,Northern Pacific rattlesnake,35.1811,-119.9822,750,2010,Breeding,,,Hand,Active,4,4,60,,31,,99.13,,264.49,,512
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.8,-90,3,2000,Breeding,,Gravid/Pregnant,Hand,Active,3,3,,,,1.23,,4.38,,,578
Reptile,Chelonia,mydas,Green turtle,-11.62,144.02,0,,Breeding,,,Hand,Active,2,2,,Heat,,1.324,,0.28,,3.47,347
Fish,Caspiomyzon,wagneri,Caspian lamprey,36.85,50.8,-29,2008,Breeding,,Migration to spawning areas,Hand,Passive,,,,,8.6,1.43,,,,,646
Reptile,Pogona,barbata,Bearded dragon lizard,-27.58,152.3,130,1995,Nonbreeding,,,Hand,Active,3,3,,,5.61,1.57,1.05,32.48,,,325
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,2.3577,1.6816,,,,,504
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,1.71,,1.29,,,380
Reptile,Pogona,barbata,Bearded dragon lizard,-27.58,152.3,130,1995,Nonbreeding,,,Hand,Active,3,3,,,8.16,1.75,3.16,7.22,,,325
Reptile,Testudo,horsfieldii,Steppe tortoise,40,65,371,1998,Breeding,,,Hand,Active,5,,,,53,1.86,,,,,357
Fish,Caspiomyzon,wagneri,Caspian lamprey,36.85,50.8,-29,2008,Breeding,,Migration to spawning areas,Hand,Passive,,,,,8.96,1.98,,,,,646
Reptile,Testudo,horsfieldii,Steppe tortoise,40,65,371,1998,Breeding,,Laying,Hand,Active,5,,,,26.69,2.12,,,,,357
Reptile,Testudo,horsfieldii,Steppe tortoise,40,65,371,1998,Breeding,,,Hand,Active,5,,,,20.49,2.17,,,,,357
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,1.0244,2.4,,,,,504
Reptile,Testudo,horsfieldii,Steppe tortoise,40,65,371,1998,Breeding,,,Hand,Active,5,,,,34.27,2.44,,,,,357
Reptile,Crotalus,oreganus,Northern Pacific rattlesnake,35.1811,-119.9822,750,2010,Breeding,,,Hand,Active,4,4,60,,74.1,,113.93,,205.94,,512
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,2.675,,,,,519
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.743,-90.3,2,2008,Nonbreeding,,,Hand,Active,3,3,30,,0.37,,3.96,,11.45,,575
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,2.266,2.839,,,,,522
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,3.29,,1.68,,,380
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,2.748,3.357,,,,,522
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,2.6503,3.3796,,,,,504
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,3.715,,,,,519
Reptile,Varanus,albigularis,White-throated savanna monitor lizard,-19,15.85,1100,1990,Nonbreeding,,,Hand,Active,5,,,,21.9123,3.7849,,,,,379
Reptile,Pogona,barbata,Bearded dragon lizard,-27.58,152.3,130,1995,Breeding,,,Hand,Active,3,3,,,27.62,3.88,0.9,1.05,,,325
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.76,90.33,2,2008,Nonbreeding,,,Hand,Active,3,3,30,,0.7,,2.52,,8.08,,575
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,4,,1.88,,,380
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,1.361,4.03,,,,,522
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.743,-90.3,2,2008,Nonbreeding,,,Hand,Active,3,3,30,,1.39,,4.91,,17.89,,575
Reptile,Amblyrhynchus,cristatus,Galapagos marine iguana,-0.76,-90.33,2,2008,Nonbreeding,,,Hand,Active,3,3,30,,2.41,,3.7,,7.66,,575
Amphibian,Rana,esculenta,Edible frog,41.8958,15.4433,820,1991,,,,Hand,Passive,720,,,,4.95,4.51,,,,,500
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,4.65,,1.44,,,380
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,3.1707,4.7673,,,,,504
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,6.66,,,,,519
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Breeding,,,Hand,Active,,,,,1.302,6.773,,,,,522
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,7.004,,,,,519
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,7.24,,1.89,,,380
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,7.39,,1.95,,,380
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,2.302,7.461,,,,,522
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,1.63,8.695,,,,,522
Reptile,Holbrookia,propinqua,Keeled earless lizard,26.8697,-97.6982,5,1986,Breeding,,,Hand,Passive,,,,,6.8,9,,,,,501
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,9.267,,,,,519
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,5.1219,9.3878,,,,,504
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,9.754,,,,,519
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,4.3902,10.0082,,,,,504
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,10.16,,2.16,,,380
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,10.23,,2.02,,,380
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,10.59,,1.9,,,380
Reptile,Dermochelys,coriacea,Leatherback sea turtle,10.323,-85.841,0,1998,Breeding,,Laying,Hand,Active,,,,,,10.95,,2.09,,,380
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,11.049,,,,,519
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,19.2358,11.4285,,,,,504
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,12.99,,,,,519
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,12.8293,13.2245,,,,,504
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,3.9024,13.5673,,,,,504
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,13.2033,14.5633,,,,,504
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,,,,Hand,Passive,,,,,16.6341,14.6612,,,,,504
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,15.007,,,,,519
Reptile,Sceloporus,virgatus,Striped plateau lizard,31.9,-109.14,1650,1992,Nonbreeding,,Postbreeding,Hand,Active,5,5,,,36.66,15.79,21.9,20.56,,,322
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Breeding,,,Hand,Active,,,,,17.389,17.792,,,,,522
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,18.194,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,19.415,,,,,519
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,9.533,19.646,,,,,522
Amphibian,Rana,esculenta,Edible frog,40.8518,14.2681,10,,Nonbreeding,,,Hand,Passive,,,,,,19.7,,,,,503
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,21.272,,,,,519
Reptile,Varanus,albigularis,White-throated savanna monitor lizard,-19,15.85,1100,1990,Breeding,,,Hand,Active,5,,,,88.2469,22.7092,,,,,379
Reptile,Varanus,albigularis,White-throated savanna monitor lizard,-19,15.85,1100,1991,Nonbreeding,,,Hand,Active,5,,,,52.589,23.506,,,,,379
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,7.447,23.589,,,,,522
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,23.928,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,25.339,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,28.926,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,30.373,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,33.969,,,,,519
Reptile,Varanus,albigularis,White-throated savanna monitor lizard,-19,15.85,1100,1990,Breeding,,,Hand,Active,5,,,,94.2231,39.2429,,,,,379
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,42.362,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,44.397,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,46.358,,,,,519
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Breeding,,,Hand,Active,,,,,6.007,50.126,,,,,522
Amphibian,Rana,esculenta,Edible frog,41.0348,13.9423,0,,Nonbreeding,,,Hand,Active,,,,,12.929,50.479,,,,,522
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,53.563,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,57.307,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,63.869,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Nonbreeding,,,Hand,Active,10,10,,,,71.896,,,,,519
Amphibian,Rana,catesbeiana,Bullfrog,37.9833,-121.8677,111,1981,Breeding,,,Hand,Active,10,10,,,,139.658,,,,,519
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,,Hand,Active,,6,360,,,,,0.11,,1.9,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,,6,360,,,,,0.18,,0.87,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,,6,360,,,,,0.2,,1.55,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,,Hand,Active,,6,360,,,,,0.33,,7.85,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1990,Breeding,,Laying,Hand,Active,,6,,,,,,0.33,,,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1992,Breeding,,Laying,Hand,Active,,4,3300,,,,,0.54,,0.32,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,,6,360,,,,,0.55,,7.74,392
Reptile,Lepidochelys,olivacea,Olive ridley sea turtle,10.78,-85.667,5,1991,Breeding,,Laying,Hand,Active,,6,360,,,,,0.56,,5.5,392
Reptile,Chelonia,mydas,Green turtle,-22.35,150.5,,1998,Breeding,,,Hand,Active,,5,480,,,,0.7,0.62,14.75,13.415,516
Reptile,Sphenodon,punctatus,Tuatara,-40.666,174,172,2012,Nonbreeding,,,Hand,Passive,,10,1440,,,,,1.05,,2.443,496
Reptile,Hoplodactylus,duvaucelii,Duvaucel’s gecko,-36.6574,175.85,46,2008,Breeding,,,Hand,Passive,,10,,,,,1.73,1.42,,,497
Reptile,Malaclemys,terrapin,Diamondback terrapin,39.745,-74.188,0,2011,Breeding,,Laying,Hand,Active,,5,,,,,,1.444,,,528
Reptile,Malaclemys,terrapin,Diamondback terrapin,39.7796,-74.1,0,2011,Breeding,,Laying,Hand,Active,,5,,,,,,2.194,,,528
Reptile,Malaclemys,terrapin,Diamondback terrapin,39.745,-74.188,0,2011,Breeding,,,Hand,Active,,0,60,,,,,2.358,,8.335,528
